date,min,max,median,q1,q3,stdev,count
2021-09-28T00:00:00.000Z,9.65,20.58,13.27,11.98,19.55,3.703,13
2021-09-29T00:00:00.000Z,7.13,37.13,16.88,11.2,23.85,7.585,303
2021-09-30T00:00:00.000Z,9,42.75,16.02,13.43,19.89,6.689,212
2021-10-01T00:00:00.000Z,8.13,40.9,11.55,9.38,18.77,8.37,161
2021-10-02T00:00:00.000Z,7.07,23.7,12.43,10.6,15.85,3.473,218
2021-10-03T00:00:00.000Z,3.15,17.77,11.46,4.88,14.3,4.621,74
2021-10-04T00:00:00.000Z,10.23,19.02,15.62,13.5,16.7,2.185,30
2021-10-05T00:00:00.000Z,3.33,9.85,5.77,4.83,6.92,1.567,52
2021-10-06T00:00:00.000Z,6.15,15.45,9.8,8.61,11.44,2.007,169
2021-10-07T00:00:00.000Z,14.82,30.15,18.14,17.25,21.95,3.453,68
2021-10-08T00:00:00.000Z,8.23,23.7,13.52,10.82,17.64,3.87,99
2021-10-09T00:00:00.000Z,5.38,15.45,8.94,7.55,11.02,2.364,114
2021-10-10T00:00:00.000Z,4.03,1144.34,10.77,7.48,18.38,278.881,157
2021-10-11T00:00:00.000Z,4.75,15.43,7.9,6.93,10.45,2.502,47
2021-10-12T00:00:00.000Z,4.7,458.9,16.73,9.05,71.4,74.96,116
2021-10-13T00:00:00.000Z,2.52,455.77,7.03,4.8,12.04,51.228,200
2021-10-14T00:00:00.000Z,3.28,29.4,7.2,3.28,29.4,11.501,3
2021-10-15T00:00:00.000Z,2.95,1057.63,7.43,4.88,12.1,208.656,89
2021-10-16T00:00:00.000Z,4.05,21.5,12.37,6.47,15.88,5.081,50
2021-10-17T00:00:00.000Z,2.5,937.3,115.88,7.6,558.83,280.038,146
2021-10-18T00:00:00.000Z,4.25,1099.97,522.58,6.04,1046.69,524.102,8
2021-10-19T00:00:00.000Z,18.88,28.77,22.35,21.13,23.83,2.017,54
2021-10-21T00:00:00.000Z,13.8,18.63,15.4,15.02,16.64,1.22,17
2021-10-22T00:00:00.000Z,8.93,22.13,13.57,12.15,16.64,3.074,87
2021-10-23T00:00:00.000Z,8.19,255.82,20.25,18.25,21.77,41.927,31
2021-10-24T00:00:00.000Z,4.59,24.2,12.32,10.33,14.45,3.768,297
2021-10-25T00:00:00.000Z,18.77,1117.68,24.52,22.38,27.15,110.909,151
2021-10-26T00:00:00.000Z,14.8,68.7,20.14,18.69,21.26,6.41,69
2021-10-27T00:00:00.000Z,30.15,649.54,383.35,88.36,446.58,181.649,53
2021-10-28T00:00:00.000Z,14.77,25.85,17.39,15.88,18.82,2.141,42
2021-10-30T00:00:00.000Z,4.65,27.67,10.51,9.03,14.72,4.277,332
2021-10-31T00:00:00.000Z,3.4,40.17,8.59,6.32,11.19,6.322,428
2021-11-01T00:00:00.000Z,6.43,16.88,8.27,6.8,13.38,3.608,18
2021-11-02T00:00:00.000Z,4.03,16.1,6.85,5.57,9.02,2.515,163
2021-11-03T00:00:00.000Z,11.7,23.95,16.59,14.81,18.34,2.579,164
2021-11-04T00:00:00.000Z,8.9,24.05,13.49,11.6,16.52,3.41,158
2021-11-05T00:00:00.000Z,14.88,41.38,21.95,19.1,26.58,5.341,217
2021-11-06T00:00:00.000Z,5.05,59.33,27.74,9.64,35.5,13.558,444
2021-11-07T00:00:00.000Z,4.32,19.63,11.73,8.01,13.81,3.553,133
2021-11-08T00:00:00.000Z,9.94,22.98,14.42,11.47,17.88,3.417,98
2021-11-09T00:00:00.000Z,5.4,19.64,10.09,9.13,11.81,2.081,192
2021-11-10T00:00:00.000Z,10.45,25.63,15.07,13.68,16.95,3.113,183
2021-11-11T00:00:00.000Z,10.57,23.6,14.85,12.94,17.38,2.867,185
2021-11-12T00:00:00.000Z,14.23,24.98,17.35,15.94,19.23,2.092,101
2021-11-13T00:00:00.000Z,11.1,39.2,28.3,20.1,30.58,7.179,314
2021-11-14T00:00:00.000Z,11.98,40.2,20.07,16.34,24.48,6.381,69
2021-11-15T00:00:00.000Z,14.2,22.9,18.09,16.69,19.27,1.893,96
2021-11-16T00:00:00.000Z,3.78,11.8,6.56,5.55,7.6,1.6,194
2021-11-17T00:00:00.000Z,11.9,25.8,15.51,14.13,18.02,2.724,194
2021-11-18T00:00:00.000Z,9.43,26.17,12.73,11.2,14.32,2.682,191
2021-11-19T00:00:00.000Z,10.43,39.04,15.45,12.88,18.38,6.408,191
2021-11-20T00:00:00.000Z,6.95,59.15,27.38,16.75,32.04,10.395,307
2021-11-21T00:00:00.000Z,13.02,63.1,21.83,16,30.67,9.974,419
2021-11-22T00:00:00.000Z,8.93,19.82,13.82,12.26,15.25,2.268,184
2021-11-23T00:00:00.000Z,8.69,31.1,12.93,11.67,14.14,2.441,168
2021-11-24T00:00:00.000Z,12.6,26.58,18.64,16.82,20.73,2.737,195
2021-11-25T00:00:00.000Z,13.13,28.73,18.42,16.55,20.41,2.866,188
2021-11-26T00:00:00.000Z,15.1,34.04,21.17,19.3,23.42,3.669,206
2021-11-27T00:00:00.000Z,15.53,36.72,21.58,18.8,25.3,4.416,254
2021-11-28T00:00:00.000Z,12.88,42.72,20.92,18.85,24.5,4.929,328
2021-11-29T00:00:00.000Z,12,29.23,17.23,15.5,20.35,3.614,199
2021-11-30T00:00:00.000Z,23.55,36.25,28.98,27.22,30.75,2.498,153
2021-12-01T00:00:00.000Z,24.4,43.38,32.38,28.2,36.86,4.603,173
2021-12-02T00:00:00.000Z,21.17,40.85,29.11,26.15,32.02,3.927,168
2021-12-04T00:00:00.000Z,19.82,42.33,26.39,23.75,28.8,4.067,222
2021-12-05T00:00:00.000Z,17.23,54.83,27,22.3,31.55,6.128,310
2021-12-06T00:00:00.000Z,12.68,436.15,32.25,26.83,38.1,49.475,387
2021-12-07T00:00:00.000Z,33.29,170.02,43.95,40.69,47.14,14.051,165
2021-12-08T00:00:00.000Z,23.38,75.7,33.38,29.26,37.54,6.276,185
2021-12-09T00:00:00.000Z,12.7,30.9,19.8,17.02,23.55,4.205,199
2021-12-10T00:00:00.000Z,10.93,64.53,21.42,17.25,25.75,7.128,299
2021-12-11T00:00:00.000Z,9.18,92.53,22.33,17.84,25.22,6.702,492
2021-12-12T00:00:00.000Z,8.85,78.3,17.42,14.07,27.95,10.106,354
2021-12-13T00:00:00.000Z,28.45,50.63,34.58,32.47,36.35,3.785,134
2021-12-14T00:00:00.000Z,29.25,54.08,38.5,34.9,41.03,4.751,188
2021-12-15T00:00:00.000Z,32.54,63.55,55.07,50.89,57.88,6.14,176
2021-12-16T00:00:00.000Z,30.2,51.05,35.25,33.74,36.7,3.053,189
2021-12-17T00:00:00.000Z,11.9,33.58,18.39,16.55,21.01,3.808,209
2021-12-18T00:00:00.000Z,14.32,43.6,27.58,24.6,30.83,5.464,297
2021-12-19T00:00:00.000Z,15.45,59.67,41.13,37.6,44,8.159,267
2021-12-20T00:00:00.000Z,45.85,65.9,54.47,51.7,57.8,4.19,143
2021-12-21T00:00:00.000Z,56.35,114.25,78.39,74.95,84.69,12.524,16
2021-12-22T00:00:00.000Z,52.67,665.55,61.45,59.17,67.06,99.356,211
2021-12-23T00:00:00.000Z,37.1,59.13,46.51,43.7,49.42,4.156,210
2021-12-24T00:00:00.000Z,18.35,73.81,41.47,29.98,49.19,13.089,197
2021-12-25T00:00:00.000Z,6.1,29.15,14.27,12.49,15.38,3.641,221
2021-12-26T00:00:00.000Z,10.18,51.2,20.88,14.13,24.34,6.352,312
2021-12-27T00:00:00.000Z,5.72,24,9.67,8.06,12.29,3.436,185
2021-12-28T00:00:00.000Z,4.22,25.2,7.5,5.81,14.33,5.01,208
2021-12-29T00:00:00.000Z,7.72,25.35,15.39,12.9,17.52,3.53,120
2021-12-30T00:00:00.000Z,7.53,30.6,18.59,15.1,23.58,5.485,126
2021-12-31T00:00:00.000Z,8.85,80.47,27.33,21.72,34.88,14.246,93
2022-01-01T00:00:00.000Z,11.43,27.63,18.54,16.55,20.84,3.334,156
2022-01-02T00:00:00.000Z,9.23,44.22,20.05,16.05,26.04,6.001,364
2022-01-03T00:00:00.000Z,6.4,44.25,20.13,11.15,26.25,9.118,314
2022-01-04T00:00:00.000Z,14.48,92.82,28.12,23.48,32.03,11.201,178
2022-01-05T00:00:00.000Z,25.65,63.95,36.72,33.75,40.5,6.427,213
2022-01-06T00:00:00.000Z,26.45,52.1,37.19,33.92,39.95,4.65,134
2022-01-07T00:00:00.000Z,19.88,231.43,33.57,28.08,48.4,26.972,206
2022-01-08T00:00:00.000Z,9.63,58.75,23.2,14.88,28.89,9.206,353
2022-01-09T00:00:00.000Z,10.85,89.93,20.55,15.68,37.42,17.172,241
2022-01-10T00:00:00.000Z,18.2,46.8,29.82,22.67,41,9.823,40
2022-01-11T00:00:00.000Z,20.2,39.6,29.67,24.83,33.83,4.659,66
2022-01-12T00:00:00.000Z,22.65,39.13,28.51,26.42,32.28,4.001,52
2022-01-13T00:00:00.000Z,12.85,35.79,20.77,18.19,24.88,5.289,89
2022-01-14T00:00:00.000Z,25.52,52.15,33.65,30.35,39.29,5.894,50
2022-01-15T00:00:00.000Z,10.98,85.18,20.84,17.98,35.72,10.374,396
2022-01-16T00:00:00.000Z,14.63,107.63,43.67,36.03,52.09,18.314,381
2022-01-17T00:00:00.000Z,33.65,57.78,43.69,40.42,48.58,5.408,82
2022-01-18T00:00:00.000Z,16.63,1089.13,22.38,20.94,25.84,209.451,136
2022-01-19T00:00:00.000Z,20.67,43.55,30.97,28.42,32.86,3.913,65
2022-01-20T00:00:00.000Z,11.4,20,14.65,13.38,15.52,1.857,27
2022-01-21T00:00:00.000Z,6.45,27.45,11.02,9.4,13.52,4.205,223
2022-01-22T00:00:00.000Z,7.03,723.28,13,10.93,16.39,51.383,411
2022-01-23T00:00:00.000Z,6.5,33.25,11.75,9.4,16.7,5.317,455
2022-01-24T00:00:00.000Z,9.65,39.25,17.45,15.13,25.25,6.774,122
2022-01-25T00:00:00.000Z,16.67,39.03,20.49,19.42,24.95,5.718,118
2022-01-26T00:00:00.000Z,14,28.75,17.75,16.05,20.52,3.159,115
2022-01-27T00:00:00.000Z,24.02,47.97,32.03,26.99,37.88,6.065,188
2022-01-28T00:00:00.000Z,22.92,39.83,26.75,25.35,28.05,3.401,107
2022-01-29T00:00:00.000Z,13.4,66.88,19.73,18.14,22.08,7.472,356
2022-01-30T00:00:00.000Z,4.65,595.5,12.35,10.25,22.08,31.023,411
2022-01-31T00:00:00.000Z,12.32,22.6,15.48,14.55,17.25,2.216,161
2022-02-01T00:00:00.000Z,7.82,42.6,12.77,10.78,17.76,8.329,261
2022-02-02T00:00:00.000Z,6.18,21.1,13.19,10.55,15.96,3.286,176
2022-02-03T00:00:00.000Z,6.85,19.95,10.97,9.13,12.68,2.587,142
2022-02-04T00:00:00.000Z,14.48,34.58,19.92,18.13,25.02,4.701,186
2022-02-05T00:00:00.000Z,12.8,356.9,18.29,16.34,21.38,16.971,452
2022-02-06T00:00:00.000Z,15.18,61.28,22.23,19.25,26.38,7.87,299
2022-02-07T00:00:00.000Z,28.55,45.53,33.97,32.25,37.15,3.419,185
2022-02-08T00:00:00.000Z,20.25,47.08,24.87,22.85,37.84,8.919,192
2022-02-09T00:00:00.000Z,15.48,38.17,20.07,18.67,21.87,5.069,181
2022-02-10T00:00:00.000Z,13.4,27,18.17,17.02,19.63,2.308,58
2022-02-11T00:00:00.000Z,15.63,47.53,29.85,21.77,35.38,8.371,199
2022-02-12T00:00:00.000Z,18.57,77.84,30.1,26.93,34.15,8.951,477
2022-02-13T00:00:00.000Z,9.73,74.65,24.84,18.48,38.58,14.436,404
2022-02-14T00:00:00.000Z,7.35,50.53,13.4,9.55,17.88,7.488,487
2022-02-15T00:00:00.000Z,15.82,45.6,24.95,20.39,29.7,6.42,517
2022-02-16T00:00:00.000Z,20.35,165.25,50,37.97,54.7,17.921,497
2022-02-17T00:00:00.000Z,8.48,129.22,17.23,14.4,37.9,27.38,499
2022-02-18T00:00:00.000Z,3.23,35.36,8.9,7.32,13.57,6.699,447
2022-02-19T00:00:00.000Z,3.2,37.17,10.43,7.71,12.43,3.891,513
2022-02-20T00:00:00.000Z,2.92,24.6,7.63,6.54,9.09,2.57,465
2022-02-21T00:00:00.000Z,11.77,30.9,17.82,15.38,20.45,3.729,207
2022-02-22T00:00:00.000Z,17.95,40.58,31.23,27.17,33.49,4.584,209
2022-02-23T00:00:00.000Z,17.63,36.5,24.09,20.67,27.6,4.44,202
2022-02-24T00:00:00.000Z,26.3,43.47,32.75,30.68,35.86,3.508,204
2022-02-25T00:00:00.000Z,26.73,58.83,33.2,30.5,36.59,4.667,212
2022-02-26T00:00:00.000Z,20.47,52.6,33.03,28.12,42.24,7.94,545
2022-02-27T00:00:00.000Z,16.5,46.45,32.5,25.88,36.39,6.953,516
2022-02-28T00:00:00.000Z,19.27,45,35,26.78,38.21,6.959,209
2022-03-01T00:00:00.000Z,8.27,31.67,12.68,11.35,14.79,5.204,181
2022-03-02T00:00:00.000Z,10.5,23.7,14.69,13.22,16.21,2.529,196
2022-03-03T00:00:00.000Z,8.05,30.38,12.3,11.13,13.84,2.668,213
2022-03-04T00:00:00.000Z,13.35,25.3,17.17,15.85,18.54,2.229,217
2022-03-05T00:00:00.000Z,15.8,47.55,24.33,20.3,32.86,7.142,492
2022-03-06T00:00:00.000Z,11.43,32.25,18.88,14.14,24.41,5.651,420
2022-03-07T00:00:00.000Z,5.82,26.7,11.53,9.38,13.39,3.925,208
2022-03-08T00:00:00.000Z,22.7,1069.84,28.6,26.22,37.29,71.681,213
2022-03-09T00:00:00.000Z,25,347.13,34.83,27.6,60.06,26.129,221
2022-03-10T00:00:00.000Z,13.5,27.13,19.38,17.07,20.97,2.874,200
2022-03-11T00:00:00.000Z,16.67,30,20.87,19.05,22.72,2.526,201
2022-03-12T00:00:00.000Z,17.2,112.13,31.56,21.87,42.83,14.388,538
2022-03-13T00:00:00.000Z,24.1,50.08,33.35,29.06,38.97,6.616,500
2022-03-14T00:00:00.000Z,7.9,57,14.69,11.62,32.36,11.984,512
2022-03-15T00:00:00.000Z,8.88,34.1,14.77,12.04,22.71,7.333,501
2022-03-16T00:00:00.000Z,8.83,102.07,13.4,12,15.07,5.407,542
2022-03-17T00:00:00.000Z,10.85,41.67,15.43,13.55,19.13,5.178,526
2022-03-18T00:00:00.000Z,6.78,68.13,21.34,16.73,31.93,11.357,510
2022-03-19T00:00:00.000Z,10.85,83.6,21.13,15.77,27.8,7.443,539
2022-03-20T00:00:00.000Z,4.34,72.88,23.33,19.67,26.17,7.193,511
2022-03-21T00:00:00.000Z,7.38,19.5,11.6,10,13.15,2.436,209
2022-03-22T00:00:00.000Z,7.18,19.23,11.53,9.93,13.45,2.432,211
2022-03-23T00:00:00.000Z,16.38,27,20.1,18.67,21.64,2.105,205
2022-03-24T00:00:00.000Z,14.1,26.15,17.66,16.32,19.35,2.555,170
2022-03-25T00:00:00.000Z,10.47,28.25,13.49,12.4,15.8,3.073,198
2022-03-26T00:00:00.000Z,6.8,44.42,10.47,8.28,17.17,6.465,421
2022-03-27T00:00:00.000Z,9.07,35.83,15.4,12.71,17.35,4.053,524
2022-03-28T00:00:00.000Z,7.57,42.3,16.14,13.5,19.32,5.147,523
2022-03-29T00:00:00.000Z,6.67,37.65,13.4,9.94,19.43,6.284,522
2022-03-30T00:00:00.000Z,8.07,53.42,13.63,11.6,17.92,8.513,451
2022-03-31T00:00:00.000Z,10.57,123.5,28.02,19.27,54.14,30.448,497
2022-04-01T00:00:00.000Z,1.12,50.8,7.32,5.39,9.31,7.63,421
2022-04-02T00:00:00.000Z,0.93,31.77,4.55,2.95,6.6,2.988,483
2022-04-03T00:00:00.000Z,2.1,67.3,12.34,6.32,15.3,7.051,490
2022-04-04T00:00:00.000Z,11.55,31.23,20.58,18.12,23.73,4.178,204
2022-04-05T00:00:00.000Z,18.53,49.13,33.63,26.53,37.75,6.745,215
2022-04-06T00:00:00.000Z,8.38,51.55,20.42,15.8,24.12,5.89,505
2022-04-07T00:00:00.000Z,29.5,57.72,38.95,37.2,41.42,4.049,217
2022-04-08T00:00:00.000Z,44.78,75.09,55.4,51.61,59.9,5.479,229
2022-04-09T00:00:00.000Z,52.7,192.85,66.93,64.28,71.5,28.743,307
2022-04-10T00:00:00.000Z,39.78,181.63,55.58,50.9,82.15,34.425,458
2022-04-11T00:00:00.000Z,43.78,100.2,57.88,52.67,62.1,11.285,398
2022-04-12T00:00:00.000Z,41.4,86.28,53.47,50.97,57.92,7.169,543
2022-04-13T00:00:00.000Z,17.39,90.78,26,22.92,29.67,9.337,539
2022-04-14T00:00:00.000Z,20.98,45.83,31.29,27.98,32.92,4.003,358
2022-04-15T00:00:00.000Z,24.58,43.83,31.94,30.03,33.45,2.629,514
2022-04-16T00:00:00.000Z,23.45,55.43,30.87,28.85,33.63,3.856,396
2022-04-17T00:00:00.000Z,8.57,65.47,31.13,25.55,40.79,10.213,387
2022-04-18T00:00:00.000Z,8.23,37.28,16.5,14.3,24.7,6.716,219
2022-04-19T00:00:00.000Z,16.43,52.4,33.92,25.85,38.97,7.943,207
2022-04-20T00:00:00.000Z,24.05,52.92,36.75,33.54,41.38,5.518,213
2022-04-21T00:00:00.000Z,10.57,33.53,19.51,16.64,23.27,4.443,216
2022-04-22T00:00:00.000Z,6.43,71.09,12.82,10.55,16.98,6.437,226
2022-04-23T00:00:00.000Z,5.13,39.2,13.03,10.88,15.48,5.052,402
2022-04-24T00:00:00.000Z,8.25,34.95,13.05,11.45,15.25,4.173,435
2022-04-25T00:00:00.000Z,4.43,35.13,9.55,7.53,11.47,5.325,477
2022-04-26T00:00:00.000Z,4.68,24.8,10.18,7.49,14.15,4.36,464
2022-04-27T00:00:00.000Z,9.73,30.77,16.2,14.02,19.59,3.861,453
2022-04-28T00:00:00.000Z,5.85,27.02,12.88,9.63,18.02,5.314,493
2022-04-29T00:00:00.000Z,6.3,60.38,13.23,10.05,19.19,7.429,393
2022-04-30T00:00:00.000Z,7.7,68.23,20.3,15.98,24.4,8.328,547
2022-05-01T00:00:00.000Z,8.44,57.5,19.86,15.2,30.95,10.689,370
2022-05-02T00:00:00.000Z,0.85,37.67,4.28,3.2,5.94,4.52,421
2022-05-03T00:00:00.000Z,3.97,21.25,7.1,5.78,8.65,2.301,250
2022-05-04T00:00:00.000Z,7,38,12.99,10.97,18.64,4.859,520
2022-05-05T00:00:00.000Z,20.17,39.54,25.51,23.63,29.21,4.03,180
2022-05-06T00:00:00.000Z,9.23,44.4,14.68,12.2,21.27,7.559,223
2022-05-07T00:00:00.000Z,2.65,89.22,12.73,9.15,16.17,8.14,502
2022-05-08T00:00:00.000Z,7.65,66.09,16.66,14.19,21.42,10.35,508
2022-05-09T00:00:00.000Z,6,25.3,8.88,7.56,10.61,4.011,169
2022-05-10T00:00:00.000Z,3.3,31.02,8.27,6.38,11.08,4.199,232
2022-05-11T00:00:00.000Z,5.18,26.98,8.28,7.24,9.61,3.759,184
2022-05-12T00:00:00.000Z,7.3,16.23,12.07,9.94,13.65,2.376,23
2022-05-13T00:00:00.000Z,11.13,32.75,16.35,14.75,18.8,3.5,224
2022-05-14T00:00:00.000Z,11.25,32.25,19.42,17.2,22.33,3.842,375
2022-05-15T00:00:00.000Z,8.97,40.03,23.02,19.55,26.77,5.811,475
2022-05-16T00:00:00.000Z,2.37,21.2,7.94,6.22,9.35,2.693,174
2022-05-17T00:00:00.000Z,3,26.25,6.58,4.2,9.19,4.287,132
2022-05-18T00:00:00.000Z,2.78,18,8.5,5.78,10.72,3.23,201
2022-05-19T00:00:00.000Z,2.08,13.93,5.42,4.59,6.62,1.757,208
2022-05-20T00:00:00.000Z,1.7,11.45,4.09,3.12,5.39,1.755,216
2022-05-21T00:00:00.000Z,2,19.13,6.88,5.63,8.27,2.337,286
2022-05-22T00:00:00.000Z,2.6,46.95,10.6,8.18,12.95,4.407,423
2022-05-23T00:00:00.000Z,3.77,19.92,7.82,6.63,9.85,2.46,170
2022-05-24T00:00:00.000Z,5.97,20.7,10.76,9.43,12.55,2.701,218
2022-05-25T00:00:00.000Z,2.7,31.38,7.25,5.9,8.77,2.644,207
2022-05-26T00:00:00.000Z,7.3,26.8,13.23,11.65,15.18,2.98,215
2022-05-27T00:00:00.000Z,12.02,25.83,17.14,14.89,18.72,2.779,212
2022-05-28T00:00:00.000Z,9.52,32.6,19.23,15.29,22.14,4.605,341
2022-05-29T00:00:00.000Z,8.98,48.5,22.65,14.92,27.49,7.002,296
2022-05-30T00:00:00.000Z,13.57,30.55,20.42,19.07,22.17,2.635,187
2022-05-31T00:00:00.000Z,14.4,43.58,21.5,19.51,24.71,4.277,197
2022-06-01T00:00:00.000Z,13.18,50.95,18.44,16.63,20.6,3.774,198
2022-06-02T00:00:00.000Z,1.67,18.98,5.93,4.13,7.75,3.267,75
2022-06-03T00:00:00.000Z,2.63,19.03,8.21,6.28,10.45,3.289,116
2022-06-04T00:00:00.000Z,2,35.38,7.63,5.61,10.06,3.841,357
2022-06-05T00:00:00.000Z,1.3,32.08,8.53,4.32,11.57,4.873,296
2022-06-06T00:00:00.000Z,2.52,14.4,6.72,4.68,8.4,2.576,154
2022-06-07T00:00:00.000Z,1.8,14.2,4.96,3.88,6.43,2.093,206
2022-06-08T00:00:00.000Z,5.88,22.77,12.45,10.19,15.13,3.249,228
2022-06-09T00:00:00.000Z,5.3,18.38,9.9,8.51,11.3,2.296,177
2022-06-10T00:00:00.000Z,5.93,31.2,11.75,9.9,14.15,3.706,225
2022-06-11T00:00:00.000Z,3.65,28.02,13.98,12.18,16.17,3.348,277
2022-06-12T00:00:00.000Z,3.03,34.17,8.35,5.93,13.02,5.649,267
2022-06-13T00:00:00.000Z,20.39,21.15,21.05,20.39,21.15,0.332,3
2022-06-14T00:00:00.000Z,5.95,20.9,12.23,10.44,14.18,2.662,148
2022-06-15T00:00:00.000Z,10.98,27.02,15.6,13.96,17.3,2.746,201
2022-06-16T00:00:00.000Z,5.28,17.77,8.48,7.14,10.07,2.301,197
2022-06-17T00:00:00.000Z,2,14.4,5.73,4.04,7.24,2.356,208
2022-06-18T00:00:00.000Z,2.45,173.3,7.22,5.53,9.44,16.646,308
2022-06-19T00:00:00.000Z,1.58,176.8,4.38,3.33,5.82,12.045,317
2022-06-20T00:00:00.000Z,2.04,11.48,4.7,3.63,6.22,1.853,130
2022-06-21T00:00:00.000Z,1.95,6.75,3.76,2.91,4.54,1.134,40
2022-06-22T00:00:00.000Z,2.8,16.2,6,4.44,9.14,3.138,129
2022-06-24T00:00:00.000Z,2.4,13.47,6.18,4.94,8.09,2.295,249
2022-06-25T00:00:00.000Z,2.27,23.52,7.57,5.88,10.19,3.535,525
2022-06-26T00:00:00.000Z,2.04,18.64,6.72,4.67,10.62,3.614,417
2022-06-27T00:00:00.000Z,6.7,26.58,14.84,11.25,17.92,4.28,222
2022-06-28T00:00:00.000Z,2.97,21.48,8.9,7.38,10.1,2.285,215
2022-06-29T00:00:00.000Z,3.37,21.75,6.94,5.73,9.6,3.99,230
2022-06-30T00:00:00.000Z,3.15,19.1,5.7,4.82,6.9,1.885,203
2022-07-01T00:00:00.000Z,4.9,22.13,9.38,8.11,11.48,3.278,209
2022-07-02T00:00:00.000Z,4.07,25.9,9.52,7.4,12.65,3.768,362
2022-07-03T00:00:00.000Z,3.22,22.17,7.43,5.47,9.8,3.733,370
2022-07-04T00:00:00.000Z,1.67,13.52,7.13,5.18,8.77,2.529,227
2022-07-06T00:00:00.000Z,3.3,832,6.99,5.63,8.69,119.563,214
2022-07-07T00:00:00.000Z,3.7,16.95,7.14,6,9,2.576,62
2022-07-08T00:00:00.000Z,6.32,19.03,11.46,9.98,13.05,2.264,206
2022-07-09T00:00:00.000Z,3.15,37.13,6.79,5.3,12.43,4.818,306
2022-07-10T00:00:00.000Z,1.1,20.67,6.82,5.25,8.35,2.679,435
2022-07-11T00:00:00.000Z,2.75,16.13,7.92,5.73,10,2.909,228
2022-07-12T00:00:00.000Z,4.18,30.55,14.65,10.63,21.9,6.383,214
2022-07-13T00:00:00.000Z,1.5,21.88,7.34,3.83,8.8,3.065,192
2022-07-14T00:00:00.000Z,3.45,99.47,8.34,6.63,10.98,8.274,302
2022-07-15T00:00:00.000Z,10.63,27.67,17.14,15.07,20,3.269,235
2022-07-16T00:00:00.000Z,3.03,32.2,10.63,6.51,14.55,6.253,393
2022-07-17T00:00:00.000Z,9.25,22.65,13.21,11.86,16.34,3.248,28
2022-07-18T00:00:00.000Z,5.13,28.75,11.07,9.44,12.93,2.959,491
2022-07-19T00:00:00.000Z,3.08,18.17,7.34,5.65,10.13,3.26,286
2022-07-20T00:00:00.000Z,1.4,23.4,5.54,3.92,7.55,2.952,502
2022-07-21T00:00:00.000Z,1.7,24.4,7.59,5.35,11.34,4.632,372
2022-07-22T00:00:00.000Z,1.38,25.25,5.07,3.47,7.35,3.272,539
2022-07-23T00:00:00.000Z,3.3,79.8,11.1,9.07,13.7,5.534,543
2022-07-24T00:00:00.000Z,2.8,20.6,6.1,4.76,8.16,3.436,476
2022-07-25T00:00:00.000Z,6.87,16.63,11.15,9.19,13,2.25,197
2022-07-26T00:00:00.000Z,7.68,19.13,11.25,10.32,14.05,2.924,15
2022-07-27T00:00:00.000Z,6.2,17.98,10.43,9.19,11.79,2.081,237
2022-07-28T00:00:00.000Z,4.13,30.25,9.32,7.35,13.5,5.089,373
2022-07-29T00:00:00.000Z,2.63,33.83,6.68,5.47,11.27,6.208,358
2022-07-30T00:00:00.000Z,4.63,188.32,7.44,6.12,9.44,10.639,304
2022-07-31T00:00:00.000Z,2.8,52.42,6.99,5.65,8.9,4.265,486
2022-08-02T00:00:00.000Z,4.34,26.88,8.82,7.2,10.67,3.07,192
2022-08-03T00:00:00.000Z,2.83,15.57,8.44,6.6,10.38,2.627,175
2022-08-04T00:00:00.000Z,3.88,14.98,7.93,6.93,9.43,2.142,194
2022-08-05T00:00:00.000Z,3.6,17.77,7.5,6.23,9.05,2.613,144
2022-08-06T00:00:00.000Z,1.6,26.95,6.6,4.28,11.27,4.223,370
2022-08-07T00:00:00.000Z,1.95,14.18,5.03,4.04,6.46,2.107,204
2022-08-08T00:00:00.000Z,1.85,10.98,5,3.9,6.3,1.906,214
2022-08-09T00:00:00.000Z,4.84,15.07,8.4,7.2,9.76,2.054,216
2022-08-10T00:00:00.000Z,2.52,9.73,4.43,3.67,5.28,1.436,151
2022-08-11T00:00:00.000Z,3.93,18.25,10.3,7.64,12.52,3.037,196
2022-08-12T00:00:00.000Z,6.95,28.3,10.52,9.43,12.65,4.224,95
2022-08-13T00:00:00.000Z,2.72,44.3,7.73,5.8,13.77,11.325,290
2022-08-14T00:00:00.000Z,10.3,441.98,17.57,15.38,21.11,46.173,373
2022-08-15T00:00:00.000Z,2.35,16.88,5.05,4.12,6.54,2.577,180
2022-08-16T00:00:00.000Z,3.97,15.6,7.84,6.44,9.13,2.105,196
2022-08-17T00:00:00.000Z,4.95,448.38,9.11,7.6,11.03,40.386,120
2022-08-18T00:00:00.000Z,16.75,393.65,36.4,22.59,111.74,82.902,37
2022-08-19T00:00:00.000Z,3.58,1038.45,10.19,7.57,17.57,350.638,368
2022-08-20T00:00:00.000Z,6.65,62.58,12.85,10.75,15.04,6.458,277
2022-08-21T00:00:00.000Z,8.57,28.08,13.42,12,15.25,2.715,192
2022-08-22T00:00:00.000Z,9.07,18.14,12.74,11.43,14.23,1.9,114
2022-08-23T00:00:00.000Z,10.1,467.63,16.55,14.13,19.48,30.882,215
2022-08-24T00:00:00.000Z,7.45,435.75,12.07,10.52,13.55,31.233,184
2022-08-25T00:00:00.000Z,4.05,15.68,9.64,7.82,11.05,2.24,150
