date, pm25, pm10, o3, no2, so2, co
2023/9/17, 26, 13, 9, , , 
2023/9/18, 28, 18, 20, , , 
2023/9/19, 43, 17, 16, , , 
2023/9/20, 46, 18, 18, , , 
2023/9/21, 33, 19, 27, , , 
2023/9/22, 41, 17, 19, , , 
2023/9/23, 50, 24, 18, , , 
2023/9/24, 57, 22, 14, , , 
2023/9/25, 53, 15, 17, , , 
2023/9/26, 43, 14, 8, , , 
2023/9/27, 32, 11, 6, , , 
2023/9/28, 23, 11, 8, , , 
2023/9/29, 28, 15, 12, , , 
2023/9/30, 36, 14, 13, , , 
2023/4/1, 58, 25, 18, 6, , 
2023/4/2, 67, 38, 37, 13, , 
2023/4/3, 88, 45, 43, 14, , 
2023/4/4, 100, 46, 39, 16, , 
2023/4/5, 110, 44, 41, 11, , 
2023/4/6, 102, 31, 12, 13, , 
2023/4/7, 70, 24, 19, 10, , 
2023/4/8, 56, 24, 18, 10, , 
2023/4/9, 59, 23, 19, 8, , 
2023/4/10, 58, 35, 24, 10, , 
2023/4/11, 82, 35, 17, 8, , 
2023/4/12, 91, 42, 24, 9, , 
2023/4/13, 103, 51, 23, 8, , 
2023/4/14, 119, 57, 22, 8, , 
2023/4/15, 126, 57, 17, 9, , 
2023/4/16, 128, 52, 22, 11, , 
2023/4/17, 121, 48, 18, 8, , 
2023/4/18, 112, 49, 29, 10, , 
2023/4/19, 114, 50, 28, 13, , 
2023/4/20, 112, 59, 29, 12, , 
2023/4/21, 128, 57, 27, 11, , 
2023/4/22, 130, 39, 13, 6, , 
2023/4/23, 90, 36, 26, 15, , 
2023/4/24, 76, 27, 28, 15, , 
2023/4/25, 64, 24, 12, 20, , 
2023/4/26, 58, 38, 43, 24, , 
2023/4/27, 84, 28, 25, 13, , 
2023/4/28, 69, 28, 21, 8, , 
2023/4/29, 69, 22, 14, 15, , 
2023/4/30, 58, 28, 33, 18, , 
2023/5/1, 71, 27, 19, 12, , 
2023/5/2, 65, 22, 23, 10, , 
2023/5/3, 54, 22, 20, 7, , 
2023/5/4, 48, 25, 31, 9, , 
2023/5/5, 54, 28, 30, 12, , 
2023/5/6, 62, 24, 24, 9, , 
2023/5/7, 55, 28, 15, 11, , 
2023/5/8, 62, 25, 26, 14, , 
2023/5/9, 60, 22, 27, , , 
2023/5/10, 51, 23, 14, , , 
2023/5/11, 55, 21, 14, , , 
2023/5/12, 44, 19, 18, , , 
2023/5/13, 43, 24, 15, , , 
2023/5/14, 52, 34, 20, , , 
2023/5/15, 72, 41, 29, 14, , 
2023/5/16, 84, 37, 25, 15, , 
2023/5/17, 78, 37, 21, 13, , 
2023/5/18, 72, 36, 23, 14, , 
2023/5/19, 72, 38, 25, 12, , 
2023/5/20, 75, 37, 27, 9, , 
2023/5/21, 75, 29, 30, 9, , 
2023/5/22, 66, 32, 21, 11, , 
2023/5/23, 65, 32, 20, 10, , 
2023/5/24, 64, 39, 18, 9, , 
2023/5/25, 71, 42, 20, 13, , 
2023/5/26, 72, 35, 20, 14, , 
2023/5/27, 69, 27, 32, 17, , 
2023/5/28, 56, 19, 25, 18, , 
2023/5/29, 52, 19, 27, 18, , 
2023/5/30, 49, 24, 25, 14, , 
2023/5/31, 53, 30, 20, 10, , 
2023/6/1, 63, 31, 21, 10, , 
2023/6/2, 66, 26, 17, 6, , 
2023/6/3, 58, 14, 18, 6, , 
2023/6/4, 34, 14, 19, 9, , 
2023/6/5, 37, 24, 17, 11, , 
2023/6/6, 55, 17, 19, 8, , 
2023/6/7, 45, 16, 15, 12, , 
2023/6/8, 44, 12, 13, 9, , 
2023/6/9, 33, 15, 18, 8, , 
2023/6/10, 36, 12, 18, 6, , 
2023/6/11, 34, 15, 23, 7, , 
2023/6/12, 39, 13, 13, 8, , 
2023/6/13, 35, 12, 10, 7, , 
2023/6/14, 30, 14, 17, , , 
2023/6/15, 32, 16, 12, , , 
2023/6/16, 37, 14, 14, , , 
2023/6/17, 30, 14, 12, , , 
2023/6/18, 36, 16, 17, , , 
2023/6/19, 34, 17, 20, , , 
2023/6/20, 41, 19, 20, , , 
2023/6/21, 44, 21, 22, , , 
2023/6/22, 48, 21, 24, , , 
2023/6/23, 46, 13, 11, , , 
2023/6/24, 29, 13, 13, , , 
2023/6/25, 30, 12, 11, , , 
2023/6/26, 31, 12, 17, , , 
2023/6/27, 28, 18, 22, , , 
2023/6/28, 40, 20, 27, , , 
2023/6/29, 50, 15, 13, 10, , 
2023/6/30, 39, 13, 19, 12, , 
2023/1/2, 71, 36, 24, 23, , 
2023/1/3, 68, 32, 24, 27, , 
2023/1/4, 56, 33, 23, 24, , 
2023/1/5, 55, 26, 19, 20, , 
2023/1/6, 44, 25, 20, 20, , 
2023/1/7, 54, 44, 24, 24, , 
2023/1/8, 85, 49, 27, 26, , 
2023/1/9, 101, 42, 17, , , 
2023/1/10, 81, 21, 10, , , 
2023/1/11, 45, 32, 21, , , 
2023/1/12, 63, 29, 23, , , 
2023/1/13, 58, 31, 28, , , 
2023/1/14, 52, 34, 29, 19, , 
2023/1/15, 63, 34, 31, 15, , 
2023/1/16, 60, 38, 26, 23, , 
2023/1/17, 74, 34, 22, 20, , 
2023/1/18, 65, 32, 26, 24, , 
2023/1/19, 60, 39, 28, 29, , 
2023/1/20, 69, 40, 28, 29, , 
2023/1/21, 76, 45, 30, 33, , 
2023/1/22, 89, 54, 30, 38, , 
2023/1/23, 114, 55, 22, 28, , 
2023/1/24, 109, 38, 25, 23, , 
2023/1/25, 64, 53, 32, , , 
2023/1/26, 96, 54, 35, 33, , 
2023/1/27, 112, 32, 22, 20, , 
2023/1/28, 57, 42, 29, 20, , 
2023/1/29, 71, 53, 25, 31, , 
2023/1/30, 89, 68, 39, 40, , 
2023/1/31, 138, 75, 55, 54, , 
2023/2/1, 151, 71, 58, 49, , 
2023/2/2, 146, 45, 23, 16, , 
2023/2/3, 91, 32, 22, 12, , 
2023/2/4, 68, 28, 18, 16, , 
2023/2/5, 54, 27, 18, 11, , 
2023/2/6, 51, 27, 15, 8, , 
2023/2/7, 49, 29, 18, , , 
2023/2/8, 53, 23, 16, , , 
2023/2/9, 43, 20, 12, , , 
2023/2/10, 39, 21, 13, , , 
2023/2/11, 38, 23, 16, , , 
2023/2/12, 44, 26, 15, , , 
2023/2/13, 51, 30, 26, , , 
2023/2/14, 62, 36, 8, , , 
2023/2/15, 73, 28, 19, , , 
2023/2/16, 58, 41, 23, , , 
2023/2/17, 77, 49, 35, , , 
2023/2/18, 98, 55, 42, , , 
2023/2/19, 120, 44, 29, , , 
2023/2/20, 86, 44, 28, , , 
2023/2/21, 83, 49, 31, , , 
2023/2/22, 96, 52, 39, , , 
2023/2/23, 101, 59, 33, 48, , 
2023/2/24, 124, 49, 26, 24, , 
2023/2/25, 94, 41, 33, 23, , 
2023/2/26, 79, 49, 34, 31, , 
2023/2/27, 93, 58, 40, 40, , 
2023/2/28, 108, 54, 35, 41, , 
2023/3/1, 113, 56, 32, 36, , 
2023/3/2, 114, 46, 31, 30, , 
2023/3/3, 88, 59, 28, 29, , 
2023/3/4, 122, 55, 31, 29, , 
2023/3/5, 115, 59, 31, 24, , 
2023/3/6, 131, 68, 37, 38, , 
2023/3/7, 151, 63, 39, 22, , 
2023/3/8, 139, 52, 33, 16, , 
2023/3/9, 109, 54, 33, 17, , 
2023/3/10, 115, 44, 24, 7, , 
2023/3/11, 92, 45, 22, , , 
2023/3/12, 89, 47, 21, , , 
2023/3/13, 101, 51, 28, , , 
2023/3/14, 102, 47, 34, , , 
2023/3/15, 101, 40, 23, , , 
2023/3/16, 76, 32, 24, , , 
2023/3/17, 65, 31, 23, 8, , 
2023/3/18, 62, 28, 18, 6, , 
2023/3/19, 62, 30, 19, 7, , 
2023/3/20, 64, 28, 15, 7, , 
2023/3/21, 70, 31, 18, 8, , 
2023/3/22, 69, 21, 13, 7, , 
2023/3/23, 55, 27, 19, 9, , 
2023/3/24, 62, 24, 16, 8, , 
2023/3/25, 59, 22, 16, 7, , 
2023/3/26, 55, 24, 18, 8, , 
2023/3/27, 61, 19, 15, 7, , 
2023/3/28, 48, 15, 13, 8, , 
2023/3/29, 38, 20, 14, 7, , 
2023/3/30, 50, 22, 17, , , 
2023/3/31, 54, 26, 16, 8, , 
